Starting monitors...
🚀 ArgonWatch Server running on port 3000
📊 Monitoring: System, PM2, GitHub Runner
🚨 Alert Rules: 3 configured
Historical data loaded.
[SystemMonitor] Slow metrics: currentLoad: 293ms, mem: 735ms, fsSize: 727ms, networkStats: 796ms, cpuTemperature: 838ms, cpuCurrentSpeed: 293ms, fsStats: 293ms (Total: 838ms)
[SystemMonitor] Slow metrics: currentLoad: 291ms, mem: 729ms, fsSize: 727ms, networkStats: 775ms, cpuTemperature: 823ms, cpuCurrentSpeed: 291ms, fsStats: 291ms (Total: 823ms)
[SystemMonitor] Slow metrics: currentLoad: 283ms, mem: 742ms, fsSize: 749ms, networkStats: 799ms, cpuTemperature: 846ms, cpuCurrentSpeed: 283ms, fsStats: 283ms (Total: 847ms)
[SystemMonitor] Slow metrics: currentLoad: 293ms, mem: 741ms, fsSize: 736ms, networkStats: 783ms, cpuTemperature: 837ms, cpuCurrentSpeed: 293ms, fsStats: 293ms (Total: 837ms)
[SystemMonitor] Slow metrics: currentLoad: 292ms, mem: 732ms, fsSize: 720ms, networkStats: 771ms, cpuTemperature: 815ms, cpuCurrentSpeed: 292ms, fsStats: 292ms (Total: 815ms)
[SystemMonitor] Slow metrics: currentLoad: 295ms, mem: 735ms, fsSize: 740ms, networkStats: 785ms, cpuTemperature: 839ms, cpuCurrentSpeed: 295ms, fsStats: 295ms (Total: 839ms)
[SystemMonitor] Slow metrics: currentLoad: 285ms, mem: 712ms, fsSize: 713ms, networkStats: 760ms, cpuTemperature: 809ms, cpuCurrentSpeed: 285ms, fsStats: 285ms (Total: 809ms)
[SystemMonitor] Slow metrics: currentLoad: 290ms, mem: 727ms, fsSize: 719ms, networkStats: 778ms, cpuTemperature: 819ms, cpuCurrentSpeed: 290ms, fsStats: 290ms (Total: 819ms)
[SystemMonitor] Slow metrics: currentLoad: 286ms, mem: 716ms, fsSize: 712ms, networkStats: 775ms, cpuTemperature: 813ms, cpuCurrentSpeed: 286ms, fsStats: 286ms (Total: 813ms)
[SystemMonitor] Slow metrics: currentLoad: 289ms, mem: 722ms, fsSize: 717ms, networkStats: 764ms, cpuTemperature: 814ms, cpuCurrentSpeed: 289ms, fsStats: 289ms (Total: 814ms)
[SystemMonitor] Slow metrics: currentLoad: 291ms, mem: 702ms, fsSize: 715ms, networkStats: 759ms, cpuTemperature: 812ms, cpuCurrentSpeed: 291ms, fsStats: 291ms (Total: 812ms)
[SystemMonitor] Slow metrics: currentLoad: 289ms, mem: 721ms, fsSize: 716ms, networkStats: 785ms, cpuTemperature: 846ms, cpuCurrentSpeed: 289ms, fsStats: 289ms (Total: 846ms)
[SystemMonitor] Slow metrics: currentLoad: 290ms, mem: 728ms, fsSize: 721ms, networkStats: 772ms, cpuTemperature: 834ms, cpuCurrentSpeed: 290ms, fsStats: 290ms (Total: 834ms)
[SystemMonitor] Slow metrics: currentLoad: 286ms, mem: 727ms, fsSize: 719ms, networkStats: 779ms, cpuTemperature: 820ms, cpuCurrentSpeed: 286ms, fsStats: 286ms (Total: 820ms)
